,sacc_transformed,qseqid,staxids,sseqid,pident,evalue,bitscore,qgi,sgi,sacc,sscinames,scomnames,stitle,organism_name_taxdb,genus,family,superfamily,order,class,phylum,query_info
417,WP_015215369,WP_010874243,272123,WP_015215369.1_GCF_000317695.1_ASM31769v1,81.729,0.0,887.0,0,0,WP_015215369.1_GCF_000317695.1_ASM31769v1,Anabaena cylindrica PCC 7122,Anabaena cylindrica PCC 7122,circadian clock protein KaiC [Anabaena cylindrica],Anabaena cylindrica PCC 7122,Anabaena,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiC [Anabaena cylindrica]
418,WP_015215370,WP_010874242,272123,WP_015215370.1_GCF_000317695.1_ASM31769v1,91.489,2.39e-55,170.0,0,0,WP_015215370.1_GCF_000317695.1_ASM31769v1,Anabaena cylindrica PCC 7122,Anabaena cylindrica PCC 7122,circadian clock protein KaiB [Anabaena cylindrica],Anabaena cylindrica PCC 7122,Anabaena,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiB [Anabaena cylindrica]
419,WP_042466071,WP_010874242,272123,WP_042466071.1_GCF_002367955.1_ASM236795v1,47.5,2.27e-18,80.5,0,0,WP_042466071.1_GCF_002367955.1_ASM236795v1,Anabaena cylindrica PCC 7122,Anabaena cylindrica PCC 7122,circadian clock KaiB family protein [Anabaena cylindrica],Anabaena cylindrica PCC 7122,Anabaena,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock KaiB family protein [Anabaena cylindrica]
420,WP_015215690,WP_010874242,272123,WP_015215690.1_GCF_000317695.1_ASM31769v1,47.5,2.64e-18,80.5,0,0,WP_015215690.1_GCF_000317695.1_ASM31769v1,Anabaena cylindrica PCC 7122,Anabaena cylindrica PCC 7122,circadian clock KaiB family protein [Anabaena cylindrica],Anabaena cylindrica PCC 7122,Anabaena,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock KaiB family protein [Anabaena cylindrica]
421,WP_015215371,WP_010874241,272123,WP_015215371.1_GCF_000317695.1_ASM31769v1,50.943,1.17e-31,120.0,0,0,WP_015215371.1_GCF_000317695.1_ASM31769v1,Anabaena cylindrica PCC 7122,Anabaena cylindrica PCC 7122,KaiA family protein [Anabaena cylindrica],Anabaena cylindrica PCC 7122,Anabaena,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,KaiA family protein [Anabaena cylindrica]
422,WP_223978870,WP_010874243,2853227,WP_223978870.1_GCF_019977735.1_ASM1997773v1,81.748,0.0,887.0,0,0,WP_223978870.1_GCF_019977735.1_ASM1997773v1,Calothrix sp. PCC 7716,Calothrix sp. PCC 7716,MULTISPECIES: circadian clock protein KaiC [Nostocales],Calothrix sp. PCC 7716,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Nostocales]
423,WP_019495861,WP_010874242,2853227,WP_019495861.1_GCF_019977735.1_ASM1997773v1,88.119,2.79e-59,180.0,0,0,WP_019495861.1_GCF_019977735.1_ASM1997773v1,Calothrix sp. PCC 7716,Calothrix sp. PCC 7716,MULTISPECIES: circadian clock protein KaiB [Nostocales],Calothrix sp. PCC 7716,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Nostocales]
424,WP_223981873,WP_010874242,2853227,WP_223981873.1_GCF_019977735.1_ASM1997773v1,52.439,6.58e-19,82.0,0,0,WP_223981873.1_GCF_019977735.1_ASM1997773v1,Calothrix sp. PCC 7716,Calothrix sp. PCC 7716,MULTISPECIES: circadian clock KaiB family protein [Nostocales],Calothrix sp. PCC 7716,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock KaiB family protein [Nostocales]
425,WP_223978872,WP_010874241,2853227,WP_223978872.1_GCF_019977735.1_ASM1997773v1,59.794,9.459999999999999e-34,123.0,0,0,WP_223978872.1_GCF_019977735.1_ASM1997773v1,Calothrix sp. PCC 7716,Calothrix sp. PCC 7716,MULTISPECIES: circadian clock protein KaiA [Nostocales],Calothrix sp. PCC 7716,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [Nostocales]
426,WP_015081530,WP_010874243,315271,WP_015081530.1_GCF_012516395.1_ASM1251639v1,81.202,0.0,887.0,0,0,WP_015081530.1_GCF_012516395.1_ASM1251639v1,Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum flos-aquae CCAP 1403/13F,MULTISPECIES: circadian clock protein KaiC [Nostocales],Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Nostocales]
427,WP_148765324,WP_010874242,315271,WP_148765324.1_GCF_012516395.1_ASM1251639v1,87.879,3.9e-57,175.0,0,0,WP_148765324.1_GCF_012516395.1_ASM1251639v1,Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum flos-aquae CCAP 1403/13F,MULTISPECIES: circadian clock protein KaiB [Dolichospermum],Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Dolichospermum]
428,WP_168632172,WP_010874242,315271,WP_168632172.1_GCF_012516395.1_ASM1251639v1,43.529,3.37e-17,77.4,0,0,WP_168632172.1_GCF_012516395.1_ASM1251639v1,Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum flos-aquae CCAP 1403/13F,MULTISPECIES: circadian clock KaiB family protein [Dolichospermum],Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock KaiB family protein [Dolichospermum]
429,WP_168696562,WP_010874241,315271,WP_168696562.1_GCF_012516395.1_ASM1251639v1,47.2,2.39e-32,122.0,0,0,WP_168696562.1_GCF_012516395.1_ASM1251639v1,Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum flos-aquae CCAP 1403/13F,KaiA family protein [Dolichospermum flos-aquae],Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,KaiA family protein [Dolichospermum flos-aquae]
430,WP_015081530,WP_010874243,46234,WP_015081530.1_GCF_000312705.1_ASM31270v1,81.202,0.0,887.0,0,0,WP_015081530.1_GCF_000312705.1_ASM31270v1,Anabaena sp. 90,Anabaena sp. 90,MULTISPECIES: circadian clock protein KaiC [Nostocales],Anabaena sp. 90,Anabaena,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Nostocales]
431,WP_015081529,WP_010874242,46234,WP_015081529.1_GCF_000312705.1_ASM31270v1,86.869,2.21e-56,173.0,0,0,WP_015081529.1_GCF_000312705.1_ASM31270v1,Anabaena sp. 90,Anabaena sp. 90,MULTISPECIES: circadian clock protein KaiB [Nostocales],Anabaena sp. 90,Anabaena,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Nostocales]
432,WP_015080821,WP_010874242,46234,WP_015080821.1_GCF_000312705.1_ASM31270v1,43.529,3.63e-17,77.4,0,0,WP_015080821.1_GCF_000312705.1_ASM31270v1,Anabaena sp. 90,Anabaena sp. 90,MULTISPECIES: circadian clock KaiB family protein [Nostocales],Anabaena sp. 90,Anabaena,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock KaiB family protein [Nostocales]
433,WP_015081528,WP_010874241,46234,WP_015081528.1_GCF_000312705.1_ASM31270v1,49.194,1.97e-32,122.0,0,0,WP_015081528.1_GCF_000312705.1_ASM31270v1,Anabaena sp. 90,Anabaena sp. 90,MULTISPECIES: circadian clock protein KaiA [Nostocales],Anabaena sp. 90,Anabaena,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [Nostocales]
434,WP_167723023,WP_010874243,2099387,WP_167723023.1_GCF_011769525.1_ASM1176952v1,81.589,0.0,887.0,0,0,WP_167723023.1_GCF_011769525.1_ASM1176952v1,Tolypothrix sp. PCC 7910,Tolypothrix sp. PCC 7910,circadian clock protein KaiC [Tolypothrix sp. PCC 7910],Tolypothrix sp. PCC 7910,Tolypothrix,Tolypothrichaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiC [Tolypothrix sp. PCC 7910]
435,WP_045867907,WP_010874242,2099387,WP_045867907.1_GCF_011769525.1_ASM1176952v1,90.426,7.72e-55,169.0,0,0,WP_045867907.1_GCF_011769525.1_ASM1176952v1,Tolypothrix sp. PCC 7910,Tolypothrix sp. PCC 7910,MULTISPECIES: circadian clock protein KaiB [Nostocales],Tolypothrix sp. PCC 7910,Tolypothrix,Tolypothrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Nostocales]
436,WP_167727536,WP_010874242,2099387,WP_167727536.1_GCF_011769525.1_ASM1176952v1,48.78,3.0700000000000002e-21,88.2,0,0,WP_167727536.1_GCF_011769525.1_ASM1176952v1,Tolypothrix sp. PCC 7910,Tolypothrix sp. PCC 7910,circadian clock KaiB family protein [Tolypothrix sp. PCC 7910],Tolypothrix sp. PCC 7910,Tolypothrix,Tolypothrichaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock KaiB family protein [Tolypothrix sp. PCC 7910]
437,WP_167723025,WP_010874241,2099387,WP_167723025.1_GCF_011769525.1_ASM1176952v1,50.0,2.24e-31,119.0,0,0,WP_167723025.1_GCF_011769525.1_ASM1176952v1,Tolypothrix sp. PCC 7910,Tolypothrix sp. PCC 7910,KaiA family protein [Tolypothrix sp. PCC 7910],Tolypothrix sp. PCC 7910,Tolypothrix,Tolypothrichaceae,unknown,Nostocales,unknown,Cyanobacteria,KaiA family protein [Tolypothrix sp. PCC 7910]
438,WP_096558640,WP_010874243,2005458,WP_096558640.1_GCF_002368335.1_ASM236833v1,81.055,0.0,887.0,0,0,WP_096558640.1_GCF_002368335.1_ASM236833v1,Nostoc sp. NIES-4103,Nostoc sp. NIES-4103,circadian clock protein KaiC [Nostoc sp. NIES-4103],Nostoc sp. NIES-4103,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiC [Nostoc sp. NIES-4103]
439,WP_096558641,WP_010874242,2005458,WP_096558641.1_GCF_002368335.1_ASM236833v1,91.489,1.2899999999999998e-55,171.0,0,0,WP_096558641.1_GCF_002368335.1_ASM236833v1,Nostoc sp. NIES-4103,Nostoc sp. NIES-4103,MULTISPECIES: circadian clock protein KaiB [Nostocaceae],Nostoc sp. NIES-4103,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Nostocaceae]
440,WP_096557160,WP_010874242,2005458,WP_096557160.1_GCF_002368335.1_ASM236833v1,50.0,7e-22,89.7,0,0,WP_096557160.1_GCF_002368335.1_ASM236833v1,Nostoc sp. NIES-4103,Nostoc sp. NIES-4103,circadian clock KaiB family protein [Nostoc sp. NIES-4103],Nostoc sp. NIES-4103,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock KaiB family protein [Nostoc sp. NIES-4103]
441,WP_096558642,WP_010874241,2005458,WP_096558642.1_GCF_002368335.1_ASM236833v1,35.047,8.49e-32,120.0,0,0,WP_096558642.1_GCF_002368335.1_ASM236833v1,Nostoc sp. NIES-4103,Nostoc sp. NIES-4103,KaiA family protein [Nostoc sp. NIES-4103],Nostoc sp. NIES-4103,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,KaiA family protein [Nostoc sp. NIES-4103]
442,WP_096571702,WP_010874243,1973480,WP_096571702.1_GCF_002368075.1_ASM236807v1,81.925,0.0,887.0,0,0,WP_096571702.1_GCF_002368075.1_ASM236807v1,Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis kisseleviana NIES-73,MULTISPECIES: circadian clock protein KaiC [Sphaerospermopsis],Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Sphaerospermopsis]
443,WP_096571703,WP_010874242,1973480,WP_096571703.1_GCF_002368075.1_ASM236807v1,85.437,4.02e-58,177.0,0,0,WP_096571703.1_GCF_002368075.1_ASM236807v1,Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis kisseleviana NIES-73,circadian clock protein KaiB [Sphaerospermopsis kisseleviana],Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiB [Sphaerospermopsis kisseleviana]
444,WP_096572527,WP_010874242,1973480,WP_096572527.1_GCF_002368075.1_ASM236807v1,48.78,4.12e-20,85.1,0,0,WP_096572527.1_GCF_002368075.1_ASM236807v1,Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis kisseleviana NIES-73,MULTISPECIES: circadian clock KaiB family protein [Sphaerospermopsis],Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock KaiB family protein [Sphaerospermopsis]
445,WP_096571704,WP_010874241,1973480,WP_096571704.1_GCF_002368075.1_ASM236807v1,51.327,2.6999999999999997e-34,127.0,0,0,WP_096571704.1_GCF_002368075.1_ASM236807v1,Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis kisseleviana NIES-73,MULTISPECIES: KaiA family protein [Sphaerospermopsis],Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: KaiA family protein [Sphaerospermopsis]
446,WP_181929201,WP_010874243,1472755,WP_181929201.1_GCF_014023275.1_ASM1402327v1,82.101,0.0,886.0,0,0,WP_181929201.1_GCF_014023275.1_ASM1402327v1,Nostoc edaphicum CCNP1411,Nostoc edaphicum CCNP1411,circadian clock protein KaiC [Nostoc edaphicum],Nostoc edaphicum CCNP1411,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiC [Nostoc edaphicum]
447,WP_069069132,WP_010874242,1472755,WP_069069132.1_GCF_014023275.1_ASM1402327v1,92.222,1.0599999999999999e-53,166.0,0,0,WP_069069132.1_GCF_014023275.1_ASM1402327v1,Nostoc edaphicum CCNP1411,Nostoc edaphicum CCNP1411,MULTISPECIES: circadian clock protein KaiB [Nostoc],Nostoc edaphicum CCNP1411,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Nostoc]
448,WP_181927649,WP_010874242,1472755,WP_181927649.1_GCF_014023275.1_ASM1402327v1,46.341,8.03e-19,81.6,0,0,WP_181927649.1_GCF_014023275.1_ASM1402327v1,Nostoc edaphicum CCNP1411,Nostoc edaphicum CCNP1411,circadian clock KaiB family protein [Nostoc edaphicum],Nostoc edaphicum CCNP1411,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock KaiB family protein [Nostoc edaphicum]
449,WP_181929200,WP_010874241,1472755,WP_181929200.1_GCF_014023275.1_ASM1402327v1,49.091,6.71e-31,118.0,0,0,WP_181929200.1_GCF_014023275.1_ASM1402327v1,Nostoc edaphicum CCNP1411,Nostoc edaphicum CCNP1411,KaiA family protein [Nostoc edaphicum],Nostoc edaphicum CCNP1411,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,KaiA family protein [Nostoc edaphicum]
450,WP_148765326,WP_010874243,1914871,WP_148765326.1_GCF_008121535.1_ASM812153v1,81.008,0.0,886.0,0,0,WP_148765326.1_GCF_008121535.1_ASM812153v1,Dolichospermum sp. UHCC 0315A,Dolichospermum sp. UHCC 0315A,MULTISPECIES: circadian clock protein KaiC [unclassified Dolichospermum],Dolichospermum sp. UHCC 0315A,Dolichospermum,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [unclassified Dolichospermum]
451,WP_148765324,WP_010874242,1914871,WP_148765324.1_GCF_008121535.1_ASM812153v1,87.879,3.9e-57,175.0,0,0,WP_148765324.1_GCF_008121535.1_ASM812153v1,Dolichospermum sp. UHCC 0315A,Dolichospermum sp. UHCC 0315A,MULTISPECIES: circadian clock protein KaiB [Dolichospermum],Dolichospermum sp. UHCC 0315A,Dolichospermum,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Dolichospermum]
452,WP_148762047,WP_010874242,1914871,WP_148762047.1_GCF_008121535.1_ASM812153v1,43.529,3.23e-17,77.4,0,0,WP_148762047.1_GCF_008121535.1_ASM812153v1,Dolichospermum sp. UHCC 0315A,Dolichospermum sp. UHCC 0315A,circadian clock KaiB family protein [Dolichospermum sp. UHCC 0315A],Dolichospermum sp. UHCC 0315A,Dolichospermum,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock KaiB family protein [Dolichospermum sp. UHCC 0315A]
453,WP_148765322,WP_010874241,1914871,WP_148765322.1_GCF_008121535.1_ASM812153v1,49.194,3.46e-32,121.0,0,0,WP_148765322.1_GCF_008121535.1_ASM812153v1,Dolichospermum sp. UHCC 0315A,Dolichospermum sp. UHCC 0315A,KaiA family protein [Dolichospermum sp. UHCC 0315A],Dolichospermum sp. UHCC 0315A,Dolichospermum,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,KaiA family protein [Dolichospermum sp. UHCC 0315A]
454,WP_096693640,WP_010874243,2005469,WP_096693640.1_GCF_002368455.1_ASM236845v1,83.101,0.0,886.0,0,0,WP_096693640.1_GCF_002368455.1_ASM236845v1,Calothrix sp. NIES-4071,Calothrix sp. NIES-4071,MULTISPECIES: circadian clock protein KaiC [unclassified Calothrix],Calothrix sp. NIES-4071,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [unclassified Calothrix]
455,WP_096693642,WP_010874242,2005469,WP_096693642.1_GCF_002368455.1_ASM236845v1,86.139,4.79e-57,174.0,0,0,WP_096693642.1_GCF_002368455.1_ASM236845v1,Calothrix sp. NIES-4071,Calothrix sp. NIES-4071,MULTISPECIES: circadian clock protein KaiB [unclassified Calothrix],Calothrix sp. NIES-4071,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [unclassified Calothrix]
456,WP_096691369,WP_010874242,2005469,WP_096691369.1_GCF_002368455.1_ASM236845v1,48.78,3.99e-22,90.5,0,0,WP_096691369.1_GCF_002368455.1_ASM236845v1,Calothrix sp. NIES-4071,Calothrix sp. NIES-4071,MULTISPECIES: circadian clock KaiB family protein [unclassified Calothrix],Calothrix sp. NIES-4071,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock KaiB family protein [unclassified Calothrix]
457,WP_096693644,WP_010874241,2005469,WP_096693644.1_GCF_002368455.1_ASM236845v1,48.598,7.64e-31,115.0,0,0,WP_096693644.1_GCF_002368455.1_ASM236845v1,Calothrix sp. NIES-4071,Calothrix sp. NIES-4071,MULTISPECIES: circadian clock protein KaiA [unclassified Calothrix],Calothrix sp. NIES-4071,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [unclassified Calothrix]
458,WP_096693640,WP_010874243,2005463,WP_096693640.1_GCF_002368415.1_ASM236841v1,83.101,0.0,886.0,0,0,WP_096693640.1_GCF_002368415.1_ASM236841v1,Calothrix sp. NIES-4105,Calothrix sp. NIES-4105,MULTISPECIES: circadian clock protein KaiC [unclassified Calothrix],Calothrix sp. NIES-4105,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [unclassified Calothrix]
459,WP_096693642,WP_010874242,2005463,WP_096693642.1_GCF_002368415.1_ASM236841v1,86.139,4.79e-57,174.0,0,0,WP_096693642.1_GCF_002368415.1_ASM236841v1,Calothrix sp. NIES-4105,Calothrix sp. NIES-4105,MULTISPECIES: circadian clock protein KaiB [unclassified Calothrix],Calothrix sp. NIES-4105,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [unclassified Calothrix]
460,WP_096691369,WP_010874242,2005463,WP_096691369.1_GCF_002368415.1_ASM236841v1,48.78,3.99e-22,90.5,0,0,WP_096691369.1_GCF_002368415.1_ASM236841v1,Calothrix sp. NIES-4105,Calothrix sp. NIES-4105,MULTISPECIES: circadian clock KaiB family protein [unclassified Calothrix],Calothrix sp. NIES-4105,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock KaiB family protein [unclassified Calothrix]
461,WP_096693644,WP_010874241,2005463,WP_096693644.1_GCF_002368415.1_ASM236841v1,48.598,7.64e-31,115.0,0,0,WP_096693644.1_GCF_002368415.1_ASM236841v1,Calothrix sp. NIES-4105,Calothrix sp. NIES-4105,MULTISPECIES: circadian clock protein KaiA [unclassified Calothrix],Calothrix sp. NIES-4105,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [unclassified Calothrix]
462,WP_013193181,WP_010874243,551115,WP_013193181.1_GCF_000196515.1_ASM19651v1,81.925,0.0,886.0,0,0,WP_013193181.1_GCF_000196515.1_ASM19651v1,'Nostoc azollae' 0708,'Nostoc azollae' 0708,circadian clock protein KaiC [Trichormus azollae],'Nostoc azollae' 0708,Trichormus,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiC [Trichormus azollae]
463,WP_013193180,WP_010874242,551115,WP_013193180.1_GCF_000196515.1_ASM19651v1,86.408,1.5500000000000001e-58,178.0,0,0,WP_013193180.1_GCF_000196515.1_ASM19651v1,'Nostoc azollae' 0708,'Nostoc azollae' 0708,circadian clock protein KaiB [Trichormus azollae],'Nostoc azollae' 0708,Trichormus,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiB [Trichormus azollae]
464,WP_013189697,WP_010874242,551115,WP_013189697.1_GCF_000196515.1_ASM19651v1,47.561,5.39e-19,82.0,0,0,WP_013189697.1_GCF_000196515.1_ASM19651v1,'Nostoc azollae' 0708,'Nostoc azollae' 0708,circadian clock KaiB family protein [Trichormus azollae],'Nostoc azollae' 0708,Trichormus,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock KaiB family protein [Trichormus azollae]
465,WP_013193179,WP_010874241,551115,WP_013193179.1_GCF_000196515.1_ASM19651v1,51.818,4.43e-32,121.0,0,0,WP_013193179.1_GCF_000196515.1_ASM19651v1,'Nostoc azollae' 0708,'Nostoc azollae' 0708,KaiA family protein [Trichormus azollae],'Nostoc azollae' 0708,Trichormus,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,KaiA family protein [Trichormus azollae]
466,WP_035155584,WP_010874243,1337936,WP_035155584.1_GCF_000734895.2_ASM73489v2,83.367,0.0,884.0,0,0,WP_035155584.1_GCF_000734895.2_ASM73489v2,Calothrix sp. 336/3,Calothrix sp. 336/3,circadian clock protein KaiC [Calothrix sp. 336/3],Calothrix sp. 336/3,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiC [Calothrix sp. 336/3]
467,WP_035149130,WP_010874243,1337936,WP_035149130.1_GCF_000734895.2_ASM73489v2,26.186,7.72e-37,149.0,0,0,WP_035149130.1_GCF_000734895.2_ASM73489v2,Calothrix sp. 336/3,Calothrix sp. 336/3,AAA family ATPase [Calothrix sp. 336/3],Calothrix sp. 336/3,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,AAA family ATPase [Calothrix sp. 336/3]
468,WP_035155581,WP_010874242,1337936,WP_035155581.1_GCF_000734895.2_ASM73489v2,85.149,6.16e-57,174.0,0,0,WP_035155581.1_GCF_000734895.2_ASM73489v2,Calothrix sp. 336/3,Calothrix sp. 336/3,circadian clock protein KaiB [Calothrix sp. 336/3],Calothrix sp. 336/3,Calothrix,Calotrichaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiB [Calothrix sp. 336/3]
