,sacc_transformed,qseqid,staxids,sseqid,pident,evalue,bitscore,qgi,sgi,sacc,sscinames,scomnames,stitle
496,WP_010997479,WP_010874242,103690,WP_010997479.1_GCF_000009705.1_ASM970v1,51.22,2.41e-21,88.2,0,0,WP_010997479.1_GCF_000009705.1_ASM970v1,Nostoc sp. PCC 7120 = FACHB-418,Nostoc sp. PCC 7120 = FACHB-418,MULTISPECIES: circadian clock KaiB family protein [Nostocaceae]
497,WP_010997479,WP_010874242,1973479,WP_010997479.1_GCF_002368015.1_ASM236801v1,51.22,2.41e-21,88.2,0,0,WP_010997479.1_GCF_002368015.1_ASM236801v1,Trichormus variabilis NIES-23,Trichormus variabilis NIES-23,MULTISPECIES: circadian clock KaiB family protein [Nostocaceae]
498,WP_180381179,WP_010874242,1752063,WP_180381179.1_GCF_001548455.1_ASM154845v1,47.126,2.4600000000000003e-21,88.2,0,0,WP_180381179.1_GCF_001548455.1_ASM154845v1,Fischerella sp. NIES-3754,Fischerella sp. NIES-3754,MULTISPECIES: circadian clock KaiB family protein [Fischerella]
499,WP_073628192,WP_010874242,1137095,WP_073628192.1_GCF_002368235.1_ASM236823v1,52.439,2.9600000000000004e-21,88.2,0,0,WP_073628192.1_GCF_002368235.1_ASM236823v1,Scytonema sp. HK-05,Scytonema sp. HK-05,circadian clock KaiB family protein [Scytonema sp. HK-05]
500,WP_167727536,WP_010874242,2099387,WP_167727536.1_GCF_011769525.1_ASM1176952v1,48.78,3.0700000000000002e-21,88.2,0,0,WP_167727536.1_GCF_011769525.1_ASM1176952v1,Tolypothrix sp. PCC 7910,Tolypothrix sp. PCC 7910,circadian clock KaiB family protein [Tolypothrix sp. PCC 7910]
501,WP_096584070,WP_010874242,231146,WP_096584070.1_GCF_002368295.1_ASM236829v1,48.78,3.4800000000000006e-21,87.8,0,0,WP_096584070.1_GCF_002368295.1_ASM236829v1,Tolypothrix tenuis PCC 7101,Tolypothrix tenuis PCC 7101,MULTISPECIES: circadian clock KaiB family protein [Nostocales]
502,WP_103140197,WP_010874242,1869241,WP_103140197.1_GCF_002896875.1_ASM289687v1,51.22,4.46e-21,87.4,0,0,WP_103140197.1_GCF_002896875.1_ASM289687v1,Nostoc sp. CENA543,Nostoc sp. CENA543,circadian clock KaiB family protein [Nostoc sp. CENA543]
503,WP_096678682,WP_010874242,2005456,WP_096678682.1_GCF_002368315.1_ASM236831v1,45.977,4.8000000000000006e-21,87.4,0,0,WP_096678682.1_GCF_002368315.1_ASM236831v1,Fischerella sp. NIES-4106,Fischerella sp. NIES-4106,circadian clock KaiB family protein [Fischerella sp. NIES-4106]
504,WP_250123612,WP_010874242,155894,WP_250123612.1_GCF_023558375.1_ASM2355837v1,48.75,5.64e-21,88.2,0,0,WP_250123612.1_GCF_023558375.1_ASM2355837v1,Chroococcidiopsis sp. CCMEE 29,Chroococcidiopsis sp. CCMEE 29,circadian clock KaiB family protein [Chroococcidiopsis sp. CCMEE 29]
505,WP_015112789,WP_010874242,317936,WP_015112789.1_GCF_000316625.1_ASM31662v1,45.783,6.27e-21,87.4,0,0,WP_015112789.1_GCF_000316625.1_ASM31662v1,Nostoc sp. PCC 7107,Nostoc sp. PCC 7107,circadian clock KaiB family protein [Nostoc sp. PCC 7107]
506,WP_070393838,WP_010874242,1458985,WP_070393838.1_GCF_001767235.1_ASM176723v1,50.0,6.480000000000001e-21,88.2,0,0,WP_070393838.1_GCF_001767235.1_ASM176723v1,Moorea producens PAL-8-15-08-1,Moorea producens PAL-8-15-08-1,circadian clock KaiB family protein [Moorea producens]
507,WP_084761920,WP_010874242,1752064,WP_084761920.1_GCF_001548435.1_ASM154843v1,44.792,7.56e-21,87.4,0,0,WP_084761920.1_GCF_001548435.1_ASM154843v1,Leptolyngbya sp. NIES-3755,Leptolyngbya sp. NIES-3755,circadian clock KaiB family protein [Leptolyngbya sp. NIES-3755]
508,WP_096580643,WP_010874242,1085406,WP_096580643.1_GCF_002367975.1_ASM236797v1,47.561,8.790000000000001e-21,87.0,0,0,WP_096580643.1_GCF_002367975.1_ASM236797v1,Anabaenopsis circularis NIES-21,Anabaenopsis circularis NIES-21,circadian clock KaiB family protein [Anabaenopsis circularis]
509,WP_071106679,WP_010874242,1454205,WP_071106679.1_GCF_001854205.1_ASM185420v1,50.617,9.32e-21,87.8,0,0,WP_071106679.1_GCF_001854205.1_ASM185420v1,Moorea producens JHB,Moorea producens JHB,circadian clock KaiB family protein [Moorea producens]
510,WP_096561989,WP_010874242,2005464,WP_096561989.1_GCF_002368435.1_ASM236843v1,52.439,1.06e-20,86.7,0,0,WP_096561989.1_GCF_002368435.1_ASM236843v1,Scytonema sp. NIES-4073,Scytonema sp. NIES-4073,circadian clock KaiB family protein [Scytonema sp. NIES-4073]
511,WP_179047320,WP_010874242,2576904,WP_179047320.1_GCF_013393945.1_ASM1339394v1,48.78,1.07e-20,86.7,0,0,WP_179047320.1_GCF_013393945.1_ASM1339394v1,Nostoc sp. TCL26-01,Nostoc sp. TCL26-01,circadian clock KaiB family protein [Nostoc sp. TCL26-01]
512,WP_062294573,WP_010874242,224013,WP_062294573.1_GCF_001298445.1_ASM129844v1,46.988,1.59e-20,86.3,0,0,WP_062294573.1_GCF_001298445.1_ASM129844v1,Nostoc piscinale CENA21,Nostoc piscinale CENA21,circadian clock KaiB family protein [Nostoc piscinale]
513,WP_035153555,WP_010874242,1337936,WP_035153555.1_GCF_000734895.2_ASM73489v2,43.678,2.41e-20,85.9,0,0,WP_035153555.1_GCF_000734895.2_ASM73489v2,Calothrix sp. 336/3,Calothrix sp. 336/3,circadian clock KaiB family protein [Calothrix sp. 336/3]
514,WP_096660225,WP_010874242,1973488,WP_096660225.1_GCF_002368095.1_ASM236809v1,43.82,3.52e-20,85.5,0,0,WP_096660225.1_GCF_002368095.1_ASM236809v1,Calothrix parasitica NIES-267,Calothrix parasitica NIES-267,circadian clock KaiB family protein [Calothrix parasitica]
515,WP_227517490,WP_010874242,1917166,WP_227517490.1_GCF_002754935.1_ASM275493v1,50.633,3.94e-20,84.7,0,0,WP_227517490.1_GCF_002754935.1_ASM275493v1,Synechococcus lividus PCC 6715,Synechococcus lividus PCC 6715,circadian clock KaiB family protein [Thermostichus lividus]
516,WP_096572527,WP_010874242,1973480,WP_096572527.1_GCF_002368075.1_ASM236807v1,48.78,4.12e-20,85.1,0,0,WP_096572527.1_GCF_002368075.1_ASM236807v1,Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis kisseleviana NIES-73,MULTISPECIES: circadian clock KaiB family protein [Sphaerospermopsis]
517,WP_190607365,WP_010874242,1357546,WP_190607365.1_GCF_019056575.1_ASM1905657v1,50.0,4.28e-20,85.1,0,0,WP_190607365.1_GCF_019056575.1_ASM1905657v1,Richelia sinica FACHB-800,Richelia sinica FACHB-800,circadian clock KaiB family protein [Richelia sinica]
518,WP_220608422,WP_010874242,984208,WP_220608422.1_GCF_019598945.1_ASM1959894v1,48.78,5.08e-20,84.7,0,0,WP_220608422.1_GCF_019598945.1_ASM1959894v1,Sphaerospermopsis torques-reginae ITEP-024,Sphaerospermopsis torques-reginae ITEP-024,circadian clock KaiB family protein [Sphaerospermopsis torques-reginae]
519,WP_096624099,WP_010874242,2005462,WP_096624099.1_GCF_002368395.1_ASM236839v1,46.341,6.58e-20,84.7,0,0,WP_096624099.1_GCF_002368395.1_ASM236839v1,Calothrix sp. NIES-3974,Calothrix sp. NIES-3974,circadian clock KaiB family protein [Calothrix sp. NIES-3974]
520,WP_042153732,WP_010874242,1160,WP_042153732.1_GCF_904830935.1_P.,50.0,7.01e-20,84.7,0,0,WP_042153732.1_GCF_904830935.1_P.,Planktothrix agardhii,Planktothrix agardhii,circadian clock KaiB family protein [Planktothrix agardhii]
521,WP_042153732,WP_010874242,388467,WP_042153732.1_GCF_000710505.1_Plagard2.0,50.0,7.01e-20,84.7,0,0,WP_042153732.1_GCF_000710505.1_Plagard2.0,Planktothrix agardhii NIVA-CYA 126/8,Planktothrix agardhii NIVA-CYA 126/8,circadian clock KaiB family protein [Planktothrix agardhii]
522,WP_200987317,WP_010874242,2779889,WP_200987317.1_GCF_015245355.1_ASM1524535v1,47.561,9.27e-20,84.3,0,0,WP_200987317.1_GCF_015245355.1_ASM1524535v1,Anabaenopsis elenkinii CCIBt3563,Anabaenopsis elenkinii CCIBt3563,circadian clock KaiB family protein [Anabaenopsis elenkinii]
523,WP_027248781,WP_010874242,1160,WP_027248781.1_GCF_904830945.1_P.,50.0,9.61e-20,84.3,0,0,WP_027248781.1_GCF_904830945.1_P.,Planktothrix agardhii,Planktothrix agardhii,circadian clock KaiB family protein [Planktothrix agardhii]
524,WP_026796282,WP_010874242,329571,WP_026796282.1_GCF_900009275.2_Planktothrix,50.0,1.03e-19,84.3,0,0,WP_026796282.1_GCF_900009275.2_Planktothrix,Planktothrix rubescens NIVA-CYA 18,Planktothrix rubescens NIVA-CYA 18,MULTISPECIES: circadian clock KaiB family protein [Planktothrix]
525,WP_009546523,WP_010874242,43989,WP_009546523.1_GCF_000017845.1_ASM1784v1,42.5,1.04e-19,84.0,0,0,WP_009546523.1_GCF_000017845.1_ASM1784v1,Crocosphaera subtropica ATCC 51142,Crocosphaera subtropica ATCC 51142,circadian clock KaiB family protein [Crocosphaera subtropica]
526,WP_254033202,WP_010874242,1160,WP_254033202.1_GCF_904830845.1_PA,48.78,1.18e-19,84.3,0,0,WP_254033202.1_GCF_904830845.1_PA,Planktothrix agardhii,Planktothrix agardhii,circadian clock KaiB family protein [Planktothrix agardhii]
527,WP_015150003,WP_010874242,56110,WP_015150003.1_GCF_000317105.1_ASM31710v1,50.0,1.22e-19,84.0,0,0,WP_015150003.1_GCF_000317105.1_ASM31710v1,Oscillatoria acuminata PCC 6304,Oscillatoria acuminata PCC 6304,circadian clock KaiB family protein [Oscillatoria acuminata]
528,WP_015186612,WP_010874242,1173026,WP_015186612.1_GCF_000317555.1_ASM31755v1,50.0,1.22e-19,83.6,0,0,WP_015186612.1_GCF_000317555.1_ASM31755v1,Gloeocapsa sp. PCC 7428,Gloeocapsa sp. PCC 7428,circadian clock KaiB family protein [Gloeocapsa sp. PCC 7428]
529,WP_015198880,WP_010874242,1170562,WP_015198880.1_GCF_000317435.1_ASM31743v1,47.561,1.61e-19,83.6,0,0,WP_015198880.1_GCF_000317435.1_ASM31743v1,Calothrix sp. PCC 6303,Calothrix sp. PCC 6303,circadian clock KaiB family protein [Calothrix sp. PCC 6303]
530,WP_096593464,WP_010874242,1954171,WP_096593464.1_GCF_002368175.1_ASM236817v1,47.561,1.65e-19,83.6,0,0,WP_096593464.1_GCF_002368175.1_ASM236817v1,Calothrix sp. NIES-2098,Calothrix sp. NIES-2098,circadian clock KaiB family protein [Calothrix sp. NIES-2098]
531,WP_041226011,WP_010874242,1173022,WP_041226011.1_GCF_000317495.1_ASM31749v1,45.0,1.75e-19,80.9,0,0,WP_041226011.1_GCF_000317495.1_ASM31749v1,Crinalium epipsammum PCC 9333,Crinalium epipsammum PCC 9333,circadian clock KaiB family protein [Crinalium epipsammum]
532,WP_250012513,WP_010874242,2653189,WP_250012513.1_GCF_023546805.1_ASM2354680v1,46.988,1.8e-19,84.0,0,0,WP_250012513.1_GCF_023546805.1_ASM2354680v1,Chroococcidiopsis sp. CCNUC1,Chroococcidiopsis sp. CCNUC1,circadian clock protein KaiB [Chroococcidiopsis sp. CCNUC1]
533,WP_013325372,WP_010874242,497965,WP_013325372.1_GCF_000147335.1_ASM14733v1,53.333,1.83e-19,79.3,0,0,WP_013325372.1_GCF_000147335.1_ASM14733v1,Gloeothece verrucosa PCC 7822,Gloeothece verrucosa PCC 7822,circadian clock KaiB family protein [Gloeothece verrucosa]
534,WP_096607064,WP_010874242,1954172,WP_096607064.1_GCF_002368195.1_ASM236819v1,47.561,1.84e-19,83.6,0,0,WP_096607064.1_GCF_002368195.1_ASM236819v1,Calothrix sp. NIES-2100,Calothrix sp. NIES-2100,circadian clock KaiB family protein [Calothrix sp. NIES-2100]
535,WP_015155201,WP_010874242,251229,WP_015155201.1_GCF_000317125.1_ASM31712v1,46.988,1.97e-19,83.6,0,0,WP_015155201.1_GCF_000317125.1_ASM31712v1,Chroococcidiopsis thermalis PCC 7203,Chroococcidiopsis thermalis PCC 7203,MULTISPECIES: KaiB domain-containing protein [Chroococcidiopsis]
536,WP_119260640,WP_010874242,1763363,WP_119260640.1_GCF_003574135.1_ASM357413v1,44.578,2.1e-19,83.2,0,0,WP_119260640.1_GCF_003574135.1_ASM357413v1,cyanobacterium endosymbiont of Rhopalodia gibberula,cyanobacterium endosymbiont of Rhopalodia gibberula,circadian clock KaiB family protein [cyanobacterium endosymbiont of Rhopalodia gibberula]
537,WP_083580171,WP_010874242,132604,WP_083580171.1_GCF_904830925.1_P.,47.059,2.75e-19,83.2,0,0,WP_083580171.1_GCF_904830925.1_P.,Planktothrix pseudagardhii,Planktothrix pseudagardhii,MULTISPECIES: circadian clock KaiB family protein [Planktothrix]
538,WP_083580171,WP_010874242,1678309,WP_083580171.1_GCF_904830955.1_P.,47.059,2.75e-19,83.2,0,0,WP_083580171.1_GCF_904830955.1_P.,Planktothrix tepida,Planktothrix tepida,MULTISPECIES: circadian clock KaiB family protein [Planktothrix]
539,WP_036401094,WP_010874242,267865,WP_036401094.1_GCF_021172085.1_ASM2117208v1,43.023,3.59e-19,82.4,0,0,WP_036401094.1_GCF_021172085.1_ASM2117208v1,Microcystis aeruginosa FACHB-905,Microcystis aeruginosa FACHB-905,circadian clock KaiB family protein [Microcystis aeruginosa]
540,WP_036401094,WP_010874242,1903187,WP_036401094.1_GCF_002095975.1_ASM209597v1,43.023,3.59e-19,82.4,0,0,WP_036401094.1_GCF_002095975.1_ASM209597v1,Microcystis aeruginosa PCC 7806SL,Microcystis aeruginosa PCC 7806SL,circadian clock KaiB family protein [Microcystis aeruginosa]
541,WP_044291332,WP_010874242,373994,WP_044291332.1_GCF_000316665.1_ASM31666v1,39.785,3.65e-19,82.8,0,0,WP_044291332.1_GCF_000316665.1_ASM31666v1,Rivularia sp. PCC 7116,Rivularia sp. PCC 7116,circadian clock KaiB family protein [Rivularia sp. PCC 7116]
542,WP_015229366,WP_010874242,13035,WP_015229366.1_GCF_000317615.1_ASM31761v1,38.824,4.11e-19,82.0,0,0,WP_015229366.1_GCF_000317615.1_ASM31761v1,Dactylococcopsis salina PCC 8305,Dactylococcopsis salina PCC 8305,circadian clock KaiB family protein [Dactylococcopsis salina]
543,WP_002758959,WP_010874242,1126,WP_002758959.1_GCF_019704275.1_ASM1970427v1,43.023,4.11e-19,82.4,0,0,WP_002758959.1_GCF_019704275.1_ASM1970427v1,Microcystis aeruginosa,Microcystis aeruginosa,MULTISPECIES: circadian clock KaiB family protein [Microcystis]
544,WP_002758959,WP_010874242,213615,WP_002758959.1_GCF_003945305.1_ASM394530v1,43.023,4.11e-19,82.4,0,0,WP_002758959.1_GCF_003945305.1_ASM394530v1,Microcystis viridis NIES-102,Microcystis viridis NIES-102,MULTISPECIES: circadian clock KaiB family protein [Microcystis]
545,WP_002758959,WP_010874242,449447,WP_002758959.1_GCF_000010625.1_ASM1062v1,43.023,4.11e-19,82.4,0,0,WP_002758959.1_GCF_000010625.1_ASM1062v1,Microcystis aeruginosa NIES-843,Microcystis aeruginosa NIES-843,MULTISPECIES: circadian clock KaiB family protein [Microcystis]
546,WP_158201250,WP_010874242,2686288,WP_158201250.1_GCF_009792235.1_ASM979223v1,43.023,4.34e-19,82.4,0,0,WP_158201250.1_GCF_009792235.1_ASM979223v1,Microcystis aeruginosa FD4,Microcystis aeruginosa FD4,circadian clock KaiB family protein [Microcystis aeruginosa]
547,WP_002751035,WP_010874242,449468,WP_002751035.1_GCF_010196425.1_ASM1019642v1,43.023,4.52e-19,82.4,0,0,WP_002751035.1_GCF_010196425.1_ASM1019642v1,Microcystis aeruginosa NIES-298,Microcystis aeruginosa NIES-298,circadian clock KaiB family protein [Microcystis aeruginosa]
548,WP_106909306,WP_010874242,1967666,WP_106909306.1_GCF_003019735.1_ASM301973v1,43.023,4.82e-19,82.0,0,0,WP_106909306.1_GCF_003019735.1_ASM301973v1,Microcystis sp. MC19,Microcystis sp. MC19,circadian clock KaiB family protein [Microcystis sp. MC19]
549,WP_228116413,WP_010874242,2759955,WP_228116413.1_GCF_014489865.2_ASM1448986v2,45.455,5.22e-19,79.3,0,0,WP_228116413.1_GCF_014489865.2_ASM1448986v2,Limnospira fusiformis KN,Limnospira fusiformis KN,MULTISPECIES: circadian clock KaiB family protein [Limnospira]
550,WP_228116413,WP_010874242,376219,WP_228116413.1_GCF_000973065.1_ASM97306v1,45.455,5.22e-19,79.3,0,0,WP_228116413.1_GCF_000973065.1_ASM97306v1,Limnospira indica PCC 8005,Limnospira indica PCC 8005,MULTISPECIES: circadian clock KaiB family protein [Limnospira]
551,WP_013189697,WP_010874242,551115,WP_013189697.1_GCF_000196515.1_ASM19651v1,47.561,5.39e-19,82.0,0,0,WP_013189697.1_GCF_000196515.1_ASM19651v1,'Nostoc azollae' 0708,'Nostoc azollae' 0708,circadian clock KaiB family protein [Trichormus azollae]
552,WP_150881829,WP_010874242,2511069,WP_150881829.1_GCF_008807075.1_ASM880707v1,45.349,5.39e-19,78.6,0,0,WP_150881829.1_GCF_008807075.1_ASM880707v1,Synechococcus sp. RSCCF101,Synechococcus sp. RSCCF101,circadian clock protein KaiB [Synechococcus sp. RSCCF101]
553,WP_104906328,WP_010874242,1618022,WP_104906328.1_GCF_002949795.1_ASM294979v1,46.341,5.44e-19,82.0,0,0,WP_104906328.1_GCF_002949795.1_ASM294979v1,Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',circadian clock KaiB family protein [Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont']
554,WP_223981873,WP_010874242,2853227,WP_223981873.1_GCF_019977735.1_ASM1997773v1,52.439,6.58e-19,82.0,0,0,WP_223981873.1_GCF_019977735.1_ASM1997773v1,Calothrix sp. PCC 7716,Calothrix sp. PCC 7716,MULTISPECIES: circadian clock KaiB family protein [Nostocales]
555,WP_012596046,WP_010874242,41431,WP_012596046.1_GCF_000021805.1_ASM2180v1,42.169,6.65e-19,81.6,0,0,WP_012596046.1_GCF_000021805.1_ASM2180v1,Rippkaea orientalis PCC 8801,Rippkaea orientalis PCC 8801,circadian clock KaiB family protein [Rippkaea orientalis]
556,WP_174712324,WP_010874242,2572090,WP_174712324.1_GCF_013343235.1_ASM1334323v1,46.341,6.85e-19,82.0,0,0,WP_174712324.1_GCF_013343235.1_ASM1334323v1,Nostoc sp. TCL240-02,Nostoc sp. TCL240-02,circadian clock KaiB family protein [Nostoc sp. TCL240-02]
557,WP_015224553,WP_010874242,65093,WP_015224553.1_GCF_000317635.1_ASM31763v1,38.824,6.92e-19,81.6,0,0,WP_015224553.1_GCF_000317635.1_ASM31763v1,Halothece sp. PCC 7418,Halothece sp. PCC 7418,circadian clock KaiB family protein [Halothece sp. PCC 7418]
558,WP_114083392,WP_010874242,2576903,WP_114083392.1_GCF_013393925.1_ASM1339392v1,46.341,6.93e-19,82.0,0,0,WP_114083392.1_GCF_013393925.1_ASM1339392v1,Nostoc sp. C057,Nostoc sp. C057,MULTISPECIES: circadian clock KaiB family protein [unclassified Nostoc]
559,WP_114083392,WP_010874242,76335,WP_114083392.1_GCF_009873495.1_ASM987349v1,46.341,6.93e-19,82.0,0,0,WP_114083392.1_GCF_009873495.1_ASM987349v1,Nostoc sp. ATCC 53789,Nostoc sp. ATCC 53789,MULTISPECIES: circadian clock KaiB family protein [unclassified Nostoc]
560,WP_107805757,WP_010874242,1914872,WP_107805757.1_GCF_003054475.1_ASM305447v1,45.122,7.12e-19,82.0,0,0,WP_107805757.1_GCF_003054475.1_ASM305447v1,Nodularia spumigena UHCC 0039,Nodularia spumigena UHCC 0039,circadian clock KaiB family protein [Nodularia spumigena]
561,WP_046662123,WP_010874242,1698524,WP_046662123.1_GCF_001704955.2_ASM170495v2,41.86,7.19e-19,81.6,0,0,WP_046662123.1_GCF_001704955.2_ASM170495v2,Microcystis aeruginosa NIES-2481,Microcystis aeruginosa NIES-2481,circadian clock KaiB family protein [Microcystis aeruginosa]
562,WP_046662123,WP_010874242,1641812,WP_046662123.1_GCF_000981785.2_ASM98178v2,41.86,7.19e-19,81.6,0,0,WP_046662123.1_GCF_000981785.2_ASM98178v2,Microcystis aeruginosa NIES-2549,Microcystis aeruginosa NIES-2549,circadian clock KaiB family protein [Microcystis aeruginosa]
563,WP_094328965,WP_010874242,1261031,WP_094328965.1_GCF_002949735.1_ASM294973v1,46.341,7.86e-19,81.6,0,0,WP_094328965.1_GCF_002949735.1_ASM294973v1,Nostoc sp. 'Peltigera membranacea cyanobiont' N6,Nostoc sp. 'Peltigera membranacea cyanobiont' N6,MULTISPECIES: circadian clock KaiB family protein [unclassified Nostoc]
564,WP_042202243,WP_010874242,313624,WP_042202243.1_GCF_000340565.2_ASM34056v3,45.122,7.86e-19,81.6,0,0,WP_042202243.1_GCF_000340565.2_ASM34056v3,Nodularia spumigena CCY9414,Nodularia spumigena CCY9414,circadian clock KaiB family protein [Nodularia spumigena]
565,WP_179066174,WP_010874242,2576902,WP_179066174.1_GCF_013393905.1_ASM1339390v1,46.341,7.94e-19,81.6,0,0,WP_179066174.1_GCF_013393905.1_ASM1339390v1,Nostoc sp. C052,Nostoc sp. C052,circadian clock KaiB family protein [Nostoc sp. C052]
566,WP_083782471,WP_010874242,63737,WP_083782471.1_GCF_000020025.1_ASM2002v1,46.341,7.99e-19,82.0,0,0,WP_083782471.1_GCF_000020025.1_ASM2002v1,Nostoc punctiforme PCC 73102,Nostoc punctiforme PCC 73102,circadian clock KaiB family protein [Nostoc punctiforme]
567,WP_181927649,WP_010874242,1472755,WP_181927649.1_GCF_014023275.1_ASM1402327v1,46.341,8.03e-19,81.6,0,0,WP_181927649.1_GCF_014023275.1_ASM1402327v1,Nostoc edaphicum CCNP1411,Nostoc edaphicum CCNP1411,circadian clock KaiB family protein [Nostoc edaphicum]
568,WP_100897129,WP_010874242,2038116,WP_100897129.1_GCF_002813575.1_ASM281357v1,47.5,8.2e-19,81.6,0,0,WP_100897129.1_GCF_002813575.1_ASM281357v1,Nostoc flagelliforme CCNUN1,Nostoc flagelliforme CCNUN1,circadian clock KaiB family protein [Nostoc flagelliforme]
569,WP_015207247,WP_010874242,56107,WP_015207247.1_GCF_000317535.1_ASM31753v1,48.78,8.91e-19,81.6,0,0,WP_015207247.1_GCF_000317535.1_ASM31753v1,Cylindrospermum stagnale PCC 7417,Cylindrospermum stagnale PCC 7417,circadian clock KaiB family protein [Cylindrospermum stagnale]
570,WP_152590335,WP_010874242,2653204,WP_152590335.1_GCF_009372195.1_ASM937219v1,47.5,9.5e-19,81.6,0,0,WP_152590335.1_GCF_009372195.1_ASM937219v1,Nostoc sphaeroides CCNUC1,Nostoc sphaeroides CCNUC1,circadian clock KaiB family protein [Nostoc sphaeroides]
571,WP_118166545,WP_010874242,446679,WP_118166545.1_GCF_003443655.1_ASM344365v1,46.341,9.5e-19,81.6,0,0,WP_118166545.1_GCF_003443655.1_ASM344365v1,Nostoc sphaeroides,Nostoc sphaeroides,circadian clock KaiB family protein [Nostoc sphaeroides]
572,WP_096644954,WP_010874242,1973478,WP_096644954.1_GCF_002367995.1_ASM236799v1,45.122,9.81e-19,81.6,0,0,WP_096644954.1_GCF_002367995.1_ASM236799v1,Calothrix brevissima NIES-22,Calothrix brevissima NIES-22,circadian clock KaiB family protein [Calothrix brevissima]
573,WP_035759058,WP_010874242,459495,WP_035759058.1_GCF_025200965.1_ASM2520096v1,45.455,1.54e-18,79.0,0,0,WP_035759058.1_GCF_025200965.1_ASM2520096v1,Arthrospira platensis C1,Arthrospira platensis C1,circadian clock KaiB family protein [Arthrospira platensis]
574,WP_253276370,WP_010874242,195253,WP_253276370.1_GCF_000316685.1_ASM31668v1,43.421,1.7e-18,80.1,0,0,WP_253276370.1_GCF_000316685.1_ASM31668v1,Synechococcus sp. PCC 6312,Synechococcus sp. PCC 6312,circadian clock KaiB family protein [Synechococcus sp. PCC 6312]
575,WP_042466071,WP_010874242,272123,WP_042466071.1_GCF_002367955.1_ASM236795v1,47.5,2.27e-18,80.5,0,0,WP_042466071.1_GCF_002367955.1_ASM236795v1,Anabaena cylindrica PCC 7122,Anabaena cylindrica PCC 7122,circadian clock KaiB family protein [Anabaena cylindrica]
